,business_name,user_name,stars,weight
3444,Tea Lounge,Isabel,5,1
3445,Maggiano's,Tracy,4,24
3446,House of Blues - Music Venue,Angela,5,8
3447,Tom Colicchio's Heritage Steak,Kelsey,5,0
3448,Viva Mercado's Mexican Bar & Grill,Brig,2,0
3450,The Lodge at Shelbourne,Sarah,4,3
3451,Trattoria Reggiano,daniel,4,0
3452,Fat Tuesday,Zoe,5,7
3453,Jjanga Steak & Sushi,Eilana,5,1
3454,Viva Mercado's Mexican Bar & Grill,Evette,4,2
3455,Pinches Tacos,Han,3,6
3456,Jjanga Steak & Sushi,Karen,3,11
3457,LV bar,Mary,4,13
3458,Sushi Factory,Steff,4,6
3459,PBR Rock Bar & Grill,Gianna,5,1
3460,Maggiano's,Ashley,5,1
3461,Sweets Raku,Kelly,4,0
3463,Sawa Sushi,Laura,5,0
3464,Viva Mercado's Mexican Bar & Grill,Selina,4,0
3465,Sporting Life Bar,Alysse,5,0
3466,Strip View Cafe,Abby,4,1
3467,Sprouts Farmers Market,Pamela,5,0
3468,PBR Rock Bar & Grill,Sandra,3,0
3469,Soho Japanese Restaurant,Lena,5,0
3471,Sweets Raku,Justin,5,23
3472,Sweets Raku,Wendy,4,0
3473,Soho Japanese Restaurant,Niki,4,0
3474,Bouchon,Peter,5,0
3475,Jjanga Steak & Sushi,Monique,5,0
3476,Park on Fremont,Abby,4,15
3477,Konbea Belt Sushi,Casey,5,10
3478,Ocean One Bar and Grille,Jessica,3,2
3479,Sweets Raku,Jen,5,20
3480,Umezono Sushi and Japanese Grill,Amber,4,6
3481,The Protein Source,Joiisey,5,3
3482,Bouchon,Annie,5,6
3483,Ocean One Bar and Grille,Sally,4,0
3484,Park on Fremont,Karen,5,7
3485,Emeril's New Orleans Fish House,Sonya,4,0
3487,Ocean One Bar and Grille,Ashlie,5,0
3488,The Lodge at Grand Teton,AllYson,5,0
3489,Jjanga Steak & Sushi,Stefany,4,45
3490,Sushi Factory,Renee,5,0
3491,Jjanga Steak & Sushi,Peyton,5,0
3492,Starboard Tack,Emily,5,4
3493,Viva Mercado's Mexican Bar & Grill,Adam,5,1
3494,Wolfgang Puck Bar & Grill Summerlin,Susan,5,39
3495,Jjanga Steak & Sushi,Norm,4,17
3496,Toast Society,Anna,5,0
3497,Jjanga Steak & Sushi,Mayssa,5,0
3498,Konbea Belt Sushi,Melody,5,5
3499,Moko Ramen Bar,Amanda,4,1
3500,Emeril's New Orleans Fish House,Vanessa,3,4
3501,Sushi Factory,Rowena,4,6
3502,Giuseppes Bar & Grille Las Vegas,Dana,4,0
3503,SkinnyFATS,Walt,4,0
3504,Starboard Tack,Sarah,5,4
3505,Jjanga Steak & Sushi,Risha,5,7
3506,Toast Society,Myron,5,2
3507,Wolfgang Puck Bar & Grill Summerlin,Norm,3,23
3508,Sushi Factory,Jay,5,9
3509,Strip View Cafe,Chelsi,5,1
3510,Tea Lounge,Attosa,5,5
3511,Soho Japanese Restaurant,Ada,5,3
3512,House of Blues - Music Venue,Demetria,5,9
3513,Sweets Raku,Christy,2,2
3514,Bouchon,Jenn,5,5
3515,Jjanga Steak & Sushi,Shantel,3,0
3517,Fat Tuesday,Kat,5,3
3518,SkinnyFATS,Patrick,4,5
3519,Sweets Raku,Melissa,5,10
3520,Bouchon,Hermione,5,0
3521,Ocean One Bar and Grille,Jennifer,3,4
3522,Bouchon,Shirley,4,1
3523,House of Blues - Music Venue,Mikhail,3,3
3524,Emeril's New Orleans Fish House,Courtney,4,55
3525,Ocean One Bar and Grille,Grace,4,2
3526,Tea Lounge,Tommy,5,10
3527,Gordon Biersch Brewery Restaurant,Kaitlyn,5,2
3528,Soho Japanese Restaurant,Mayci,4,0
3529,Sweets Raku,Betty,4,0
3530,Toast Society,Valerie,4,2
3531,TGI Fridays,Stefany,3,24
3532,Park on Fremont,Mel,5,2
3534,Park on Fremont,Dana,4,2
3535,Ocean One Bar and Grille,Jules,4,2
3536,Pinches Tacos,Brittany,4,16
3538,Sweets Raku,Anna,5,0
3539,Fat Tuesday,Cindy,4,1
3540,Jjanga Steak & Sushi,Levon,4,2
3541,Soho Japanese Restaurant,Annie,5,6
3543,Konbea Belt Sushi,Arlyn,4,0
3544,Viva Mercado's Mexican Bar & Grill,Jahana,3,0
3545,Emeril's New Orleans Fish House,Christie,3,3
3546,Ocean One Bar and Grille,Christina,3,4
3547,Park on Fremont,Katie,4,0
3548,Blondies Sports Bar & Grill,Jordenne,3,3
3549,Soho Japanese Restaurant,Allison,5,9
3550,Konbea Belt Sushi,Carolyn,4,44
3551,Musashi Japanese Steakhouse,Judy,3,0
3552,Tea Lounge,Eric,5,5
3553,Moko Ramen Bar,Alex,4,0
3554,SkinnyFATS,Marina,5,0
3555,Musashi Japanese Steakhouse,Abby,3,4
3556,Park on Fremont,Leah,4,0
3557,House of Blues - Music Venue,Susan,4,0
3558,Sweets Raku,Joanne,5,3
3560,LV bar,Ellen,4,2
3561,Jjanga Steak & Sushi,Jenna-Lynn,4,0
3562,Drai's After Hours,Sonjay,4,0
3563,Joe's Bar,Tina,5,0
3564,AquaKnox,Elizabeth,5,0
3565,Maggiano's,Gerry,4,0
3566,Tom Colicchio's Heritage Steak,Emily,1,3
3567,Moko Ramen Bar,Alain,4,9
3568,Bouchon,Justin,2,4
3569,Park on Fremont,Sara,3,53
3570,AquaKnox,Matt,4,1
3571,Emeril's New Orleans Fish House,Mike,5,2
3572,Toast Society,Danielle,5,7
3573,Toast Society,Lauren Ann,4,5
3574,Konbea Belt Sushi,Raina,2,17
3575,Maggiano's,Mike,2,43
3576,Sweets Raku,Ruben,5,3
3577,Bouchon,Travis,4,1
3578,Emeril's New Orleans Fish House,Kiyah,3,0
3579,PBR Rock Bar & Grill,Jennifer,4,1
3580,Sushi Tower & Steakhouse,Mike,5,0
3581,Konbea Belt Sushi,Kelsi,3,10
3582,Sawa Sushi,Sammi,4,0
3583,Park on Fremont,Trent,4,4
3584,Musashi Japanese Steakhouse,Joyce,2,1
3585,SkinnyFATS,Zachary,4,3
3586,Jjanga Steak & Sushi,Kelly,5,4
3587,Emeril's New Orleans Fish House,JD,5,12
3588,Bouchon,Nanette,5,0
3589,Sweets Raku,Larry,5,11
3590,SkinnyFATS,Andrei,5,1
3591,Park on Fremont,Enoch,3,0
3592,SkinnyFATS,Kanchan,5,2
3594,Tom Colicchio's Heritage Steak,Sam,1,16
3595,Jjanga Steak & Sushi,Deana,2,2
3596,SkinnyFATS,Abril,5,18
3597,Bowlology,April,4,1
3598,Moko Ramen Bar,Candice,2,1
3599,Sweets Raku,Simon,5,3
3600,Sushi Factory,Kathy,2,6
3601,Sushi Factory,Lauren Ann,4,2
3602,Bouchon,Jane,4,0
3603,Toast Society,Phyllis,5,0
3604,Park on Fremont,Tea,4,0
3605,SkinnyFATS,George,5,2
3606,Sweets Raku,Rodney,5,35
3607,Bouchon,Susan,5,85
3608,Tea Lounge,Linh,5,3
3609,Park on Fremont,Heather,3,14
3610,PBR Rock Bar & Grill,Lexxi,3,2
3611,Toast Society,Leslie,3,3
3612,Strip View Cafe,Mayssa,5,0
3613,Sweets Raku,Ashley,3,1
3614,House of Blues - Music Venue,Jesus,5,0
3615,Little Rainbow Café,Kelly,5,14
3616,The Juice Standard,Susan,5,3
3617,Konbea Belt Sushi,Mary Ann,4,10
3618,AquaKnox,Choua,5,0
3619,SkinnyFATS,Kori,5,4
3620,Umezono Sushi and Japanese Grill,Rod,4,90
3621,Emeril's New Orleans Fish House,Paul,5,0
3622,Gordon Biersch Brewery Restaurant,Marci,4,0
3623,Sweets Raku,Maruko,5,33
3624,Jjanga Steak & Sushi,Quyen,5,2
3625,Park on Fremont,Anngi,5,1
3626,SkinnyFATS,Donte,3,1
3627,Park on Fremont,Levon,3,3
3628,Fat Tuesday,Elizabeth,5,0
3629,Ocean One Bar and Grille,Diana,5,0
3630,Emeril's New Orleans Fish House,Doug,4,0
3631,SkinnyFATS,Christopher,5,6
3632,Soho Japanese Restaurant,Marcos,3,0
3633,Soho Japanese Restaurant,Jason,5,33
3634,Fat Tuesday,Patrick,4,3
3635,Soho Japanese Restaurant,Irene,2,1
3636,Konbea Belt Sushi,Jessa,4,9
3637,Bouchon,Clint,5,43
3638,Konbea Belt Sushi,Jeric,5,10
3639,Bouchon,Brent,4,1
3640,SkinnyFATS,Bj,4,7
3641,Bouchon,Erica,4,4
3642,Toast Society,Ashley,5,3
3643,Konbea Belt Sushi,Roselle,1,16
3644,Sushi Factory,Tommy,5,8
3645,Bouchon,Aaron,5,82
3646,SkinnyFATS,Vin,4,2
3647,Ocean One Bar and Grille,Enjella,3,9
3648,Musashi Japanese Steakhouse,Jessica,5,1
3649,Blondies Sports Bar & Grill,Ahmed,1,0
3650,Jjanga Steak & Sushi,Melonie,3,2
3651,Bouchon,Shasha,3,1
3652,Moko Ramen Bar,Aubrey,4,4
3653,Tom Colicchio's Heritage Steak,Da,1,6
3654,Sweets Raku,Susan,5,79
3655,Starboard Tack,Jay,5,7
3656,Bouchon,Tyler,3,3
3657,PBR Rock Bar & Grill,Angela,2,0
3658,Konbea Belt Sushi,Rachel,4,28
3659,House of Blues - Music Venue,Leilani,5,4
3660,Tea Lounge,Justin,4,2
3661,Sporting Life Bar,Christina,2,2
3663,Ocean One Bar and Grille,Justin,5,7
3664,Ocean One Bar and Grille,Tony,5,3
3665,Bouchon,Jenny C,5,0
3666,Tea Lounge,Jane,5,4
3667,Ocean One Bar and Grille,Alayshia,5,1
3668,Soho Japanese Restaurant,Kelly,5,5
3669,Blondies Sports Bar & Grill,Trixie,2,14
3670,Ocean One Bar and Grille,Marjorie,4,2
3671,Sweets Raku,Carrie,5,16
3672,Umezono Sushi and Japanese Grill,Kimberly,5,4
3673,Krazy Sushi,Eric,4,4
3674,Wolfgang Puck Bar & Grill Summerlin,Laura,3,0
3675,Starboard Tack,Pilar,4,5
3676,Jjanga Steak & Sushi,Ashley,5,4
3677,Bouchon,Samantha,5,0
3678,Bouchon,Hung-Hei,4,2
3679,SkinnyFATS,Taylor,4,57
3680,Ocean One Bar and Grille,Malini,5,1
3681,SkinnyFATS,Joel,5,3
3682,Tom Colicchio's Heritage Steak,Kim,4,4
3683,The Protein Source,Carly,4,5
3684,Sagos Baja Tavern & Lounge,Sierra,3,2
3685,Sawa Sushi,Lauren,4,11
3686,SkinnyFATS,Cassie,4,1
3687,Park on Fremont,Lisa,2,0
3688,Ghost Donkey,Rachael,5,8
3689,Strip View Cafe,Sarah,5,0
3690,Sushi Factory,Klair,1,2
3691,Bowlology,Kim,3,0
3692,Ocean One Bar and Grille,Krystal,5,7
3693,Toast Society,Andrew,4,2
3694,Emeril's New Orleans Fish House,Rob,5,1
3695,Sawa Sushi,Lisa,5,11
3696,Emeril's New Orleans Fish House,Farrah,3,0
3697,Soho Japanese Restaurant,Cheyenne,5,8
3699,The Juice Standard,Joanna,5,2
3700,Sweets Raku,Bryce,4,0
3701,Sagos Baja Tavern & Lounge,Monica,4,50
3702,SkinnyFATS,Eileen,4,45
3703,Tom Colicchio's Heritage Steak,Jim,5,1
3704,Chamango,Em,5,1
3705,Trattoria Reggiano,Lauren,3,5
3706,Sweets Raku,Kimberly,4,2
3707,PBR Rock Bar & Grill,Todd,2,2
3709,Toast Society,Telena,5,6
3710,SkinnyFATS,Christine,4,0
3711,SkinnyFATS,Susan,5,69
3712,Park on Fremont,Nikki,5,1
3713,Sprouts Farmers Market,Rachel,5,10
3714,SkinnyFATS,Cindy,4,1
3715,Pinches Tacos,Krystal,5,5
3716,Little Rainbow Café,Stefany,4,40
3717,Sweets Raku,Tiffany,2,97
3718,Sweets Raku,Courtney,5,1
3719,Sweets Raku,Geeta,5,1
3720,Toast Society,Misty,4,55
3721,Sawa Sushi,Donna,5,4
3722,Sweets Raku,Ryan,3,3
3723,Moko Ramen Bar,Rachel,4,0
3724,Toast Society,Lawrence,5,1
3725,Konbea Belt Sushi,Steve,3,3
3726,Maggiano's,Alicia,5,4
3727,Tea Lounge,Ella,4,1
3729,Wolfgang Puck Bar & Grill Summerlin,Jennifer,4,28
3730,AquaKnox,KJ,4,0
3731,Tea Lounge,Chris,4,1
3732,Toast Society,Kiersten,1,22
3733,Ocean One Bar and Grille,Bradley,4,3
3734,Ghost Donkey,Melissa,5,7
3735,Blondies Sports Bar & Grill,Lawrence,3,41
3736,PBR Rock Bar & Grill,Kelsey,4,2
3737,Ocean One Bar and Grille,Hunter,4,3
3738,SkinnyFATS,Abby,4,2
3739,Las Micheladas Bar and Grill,James,4,7
3740,SkinnyFATS,Adriana,5,0
3741,Bouchon,David,4,1
3742,Blondies Sports Bar & Grill,Marjorie,2,3
3743,Sweet Poké,Rachel,4,5
3744,Sweets Raku,Lily,5,7
3745,Tropical Smoothie Cafe,Markus,4,1
3746,Sawa Sushi,Trixie,3,15
3747,Sweet Poké,Stefany,4,39
3748,Moko Ramen Bar,Christine,4,0
3749,SkinnyFATS,Wendy,4,2
3750,Trattoria Reggiano,Eunice,3,3
3751,Park on Fremont,Emily,3,8
3752,Pinches Tacos,Sarah,3,7
3753,Bouchon,Fong,5,0
3754,SkinnyFATS,Michael,5,22
3755,SkinnyFATS,Laura,4,0
3756,Bouchon,Sharon,4,0
3757,Sweets Raku,Jacqueline,5,0
3758,Tom Colicchio's Heritage Steak,Christine,5,44
3759,Krazy Sushi,Echo,2,1
3760,Viva Mercado's Mexican Bar & Grill,Joyce,5,40
3761,Starboard Tack,Jennifer,5,3
3762,Sweets Raku,Tovan,4,0
3763,Konbea Belt Sushi,Gracy,3,6
3764,Soho Japanese Restaurant,Andrea,5,8
3765,Park on Fremont,Sim,5,1
3766,Umezono Sushi and Japanese Grill,Christy,4,3
3767,Ocean One Bar and Grille,Ida,4,2
3768,PBR Rock Bar & Grill,Nora,5,27
3769,SkinnyFATS,Meg,4,7
3770,SkinnyFATS,Charles,5,2
3771,Gordon Biersch Brewery Restaurant,Darrell,2,0
3772,Bouchon,Anna,3,4
3773,SkinnyFATS,Dakota,3,0
3774,Tea Lounge,Tovan,5,1
3775,SkinnyFATS,Brian,2,2
3776,Sweets Raku,Steffie,4,7
3777,PBR Rock Bar & Grill,Tim,4,1
3778,Konbea Belt Sushi,Teri,2,18
3779,Crêpe Station,Lika,2,3
3780,Park on Fremont,Chantalle,4,0
3781,Trattoria Reggiano,Kris,5,13
3782,Ocean One Bar and Grille,Jen,5,8
3783,Sweets Raku,Freddy,5,4
3784,Ocean One Bar and Grille,Christine,4,0
3785,Ocean One Bar and Grille,Jenn,5,17
3786,Bouchon,Lacey,4,1
3787,Stonehouse Bar & Grill,Erika,3,7
3788,Musashi Japanese Steakhouse,Kori,5,0
3789,House of Blues - Music Venue,Melanie,5,3
3790,Park on Fremont,Jessie,3,0
3791,Toast Society,Ben,5,5
3792,Maggiano's,Brien,3,0
3793,AquaKnox,Natasha,2,14
3794,Al's Garage,Jennifer,2,5
3796,Sweets Raku,Tommy,5,0
3797,Ocean One Bar and Grille,Russ,3,0
3798,Sweets Raku,James,3,57
3799,Sprouts Farmers Market,Denise,4,0
3800,Trattoria Reggiano,Cody,3,0
3801,PBR Rock Bar & Grill,Meghan,5,9
3802,SkinnyFATS,Ploi,3,3
3803,Konbea Belt Sushi,Bailey,2,15
3804,SkinnyFATS,Grace,5,0
3805,Konbea Belt Sushi,Judy,4,9
3806,Tea Lounge,David,5,3
3807,Gordon Biersch Brewery Restaurant,Doug,5,0
3808,Giuseppes Bar & Grille Las Vegas,Leslie,4,7
3809,Konbea Belt Sushi,Corabelle,5,19
3810,Emeril's New Orleans Fish House,Erin,2,8
3811,Sweets Raku,Tu-Quyen,2,0
3812,SkinnyFATS,William,4,5
3813,Tom Colicchio's Heritage Steak,Ash,4,17
3814,Bowlology,Supatra,4,5
3815,Blondies Sports Bar & Grill,Chris,4,0
3816,SkinnyFATS,Keith,5,0
3817,Sweets Raku,Pam,4,15
3818,Park on Fremont,Elizabeth,2,18
3819,Wolfgang Puck Bar & Grill Summerlin,Charlie,4,3
3820,House of Blues - Music Venue,Lisa,5,2
3821,Starboard Tack,Jordan,5,7
3822,SkinnyFATS,Joyce,5,20
3823,Maggiano's,Sam,5,1
3824,Pt's Gold,Colleen,5,9
3825,House of Blues - Music Venue,Jessica,5,3
3826,Bouchon,John,5,0
3827,Konbea Belt Sushi,Walter,5,13
3828,SkinnyFATS,Amanda,4,6
3830,SkinnyFATS,Ryan,5,4
3831,Sweets Raku,Grace,5,1
3832,Sweets Raku,Michael,5,25
3833,House of Blues - Music Venue,Alexa,5,0
3834,Tom Colicchio's Heritage Steak,John,5,0
3835,Musashi Japanese Steakhouse,Alex,4,0
3836,Applebee's Grill + Bar,Jenna-Lynn,3,2
3837,Bouchon,Jason,4,0
3838,Sweets Raku,Jhunelyn,3,3
3839,Konbea Belt Sushi,Tommy,5,18
3840,Sweets Raku,Eric,4,13
3841,Pinches Tacos,Abby,3,5
3842,Umezono Sushi and Japanese Grill,Michael,4,0
3843,Moko Ramen Bar,Allen,5,31
3844,Emeril's New Orleans Fish House,Stacy,4,0
3845,Toast Society,Julie,4,0
3846,Park on Fremont,Victoria,5,3
3847,Bouchon,Michael,5,190
3848,Toast Society,Melanie,5,3
3849,Moko Ramen Bar,Margaret Grace,4,5
3850,The Protein Source,Ramona,4,2
3851,Emeril's New Orleans Fish House,Chrissy,5,3
3852,SkinnyFATS,Alexander,3,3
3853,SkinnyFATS,Shaina,4,3
3854,Toast Society,Christy,4,11
3855,Toast Society,Taylor,5,86
3856,Maggiano's,Suzanne,4,5
3857,Wolfgang Puck Bar & Grill Summerlin,Samantha,4,1
3858,Tom Colicchio's Heritage Steak,Heidi,2,7
3859,SkinnyFATS,Judi,5,1
3860,Tea Lounge,Vivian,5,9
3861,The Juice Standard,Sam,5,8
3862,SkinnyFATS,Tamara,4,1
3863,Tea Lounge,Cindy,5,3
3864,Jjanga Steak & Sushi,Dan,3,46
3865,SkinnyFATS,Macarena,5,2
3866,PBR Rock Bar & Grill,LaNoya,3,0
3867,Bouchon,Louie,3,2
3868,Ocean One Bar and Grille,Anastasia,4,2
3869,Sushi Tower & Steakhouse,Jennifer,3,5
3870,Sweets Raku,Emily,5,18
3871,Tom Colicchio's Heritage Steak,Vincent,4,3
3872,Umezono Sushi and Japanese Grill,Philip,4,240
3873,Sapporo Revolving Sushi,Frances,4,2
3874,Sapporo Revolving Sushi,Jeff,4,3
3875,Sapporo Revolving Sushi,Ysabel,4,9
3876,Yellowtail by Chef Akira Back,Daphne,4,8
3877,Gordon Ramsay Pub & Grill,Warren,4,3
3878,Kame Omakase,Jasmine,5,3
3880,Bachi Burger,Sasha,4,0
3882,Sapporo Revolving Sushi,Brad,3,0
3883,"Michael T's Steaks, Ribs, & Burgers",Mayci,4,2
3884,Maggiano's Little Italy,Angie,5,0
3885,Cabo Wabo Cantina,Sarina,3,0
3887,The Oyster Bar,Jeff,5,3
3889,Sapporo Revolving Sushi,Charlie,3,5
3890,Morton's The Steakhouse,Kristina,4,1
3891,Curry Leaf Flavors of India,Ilonachka,4,7
3892,The Oyster Bar,Gemini,5,2
3893,Sapporo Revolving Sushi,Stacy,5,1
3895,Katsuya,Brigid,3,4
3896,Cafe Moda,Jennifer,3,5
3897,Sapporo Revolving Sushi,Shannon,5,1
3899,Sekushi Japanese Restaurant,Jake,5,1
3900,"Michael T's Steaks, Ribs, & Burgers",Rachel,4,2
3901,Motor City Cafe,Enita,5,2
3902,Gordon Ramsay Pub & Grill,Cindy,5,0
3903,Villa Pizza Durango,Robyn,2,1
3904,Gordon Ramsay Pub & Grill,Brianne,4,9
3905,Sapporo Revolving Sushi,Agnes,4,2
3906,Sapporo Revolving Sushi,Jones,5,4
3907,Sapporo Revolving Sushi,Sharon,2,5
3908,Kame Omakase,Sarina,5,1
3909,Gordon Ramsay Pub & Grill,Jacky,5,7
3910,Fruits and Roots,Rachel,4,16
3912,Spago by Wolfgang Puck,Amber,5,7
3913,Gordon Ramsay Pub & Grill,Amy,5,0
3914,Bronze Cafe at The Market,Kevin,5,0
3915,Kaiseki Yuzu,Robert,5,13
3916,Sapporo Revolving Sushi,Sarah,4,3
3917,Gordon Ramsay Pub & Grill,Chirag,4,0
3918,Maggiano's Little Italy,Yvonne,4,0
3919,Maggiano's Little Italy,Amanda,3,2
3920,Gordon Ramsay Pub & Grill,Hoang,5,0
3921,The Oyster Bar,Tram,5,11
3922,The Oyster Bar,Cortney,5,6
3923,Sapporo Revolving Sushi,Tiffany,5,4
3924,Gorilla Sushi,Becky,5,3
3925,Sapporo Revolving Sushi,Christine,3,0
3926,The Oyster Bar,VickiE,5,4
3927,Vitality Bowls,Laurie,3,4
3928,Maggiano's Little Italy,Guneet,5,0
3929,Gordon Ramsay Pub & Grill,Cecilia,3,6
3930,Curry Leaf Flavors of India,Robert,4,0
3931,Social Life Pizza,Avishek,4,0
3932,Off The Strip at the LINQ,William,5,2
3933,Spago by Wolfgang Puck,Wink,5,3
3934,Sapporo Revolving Sushi,Sophia,5,8
3935,Gordon Ramsay Pub & Grill,Tsega,4,1
3936,Off The Strip at the LINQ,Jill,2,0
3937,Sapporo Revolving Sushi,Tracy,4,10
3938,Sapporo Revolving Sushi,Alice,3,3
3939,Searsucker,April,4,0
3940,Morton's The Steakhouse,Zack,3,2
3941,Morton's The Steakhouse,Randy,5,0
3942,Yellowtail by Chef Akira Back,Anne,5,0
3943,Hakkasan Restaurant,Jade,4,0
3944,Off The Strip at the LINQ,Brian,3,7
3946,Gorilla Sushi,Jessica,3,2
3947,TGI Fridays,Angela,2,3
3948,Michael Mina Pub 1842,Libby,3,0
3949,Vitality Bowls,Jose,4,2
3950,The Oyster Bar,Marie,5,0
3951,Sapporo Revolving Sushi,Philip,5,5
3952,Kame Omakase,Dennis,5,0
3953,Ramen Noodle,Fen,4,0
3954,Ohjah Japanese Steakhouse,Blake,5,1
3956,Michael Mina Pub 1842,Michelle,4,5
3957,PT's,James,2,0
3958,Sapporo Revolving Sushi,Lisa,5,13
3959,Gordon Ramsay Pub & Grill,Aowei,4,1
3960,Gordon Ramsay Pub & Grill,Nora,4,14
3961,Gordon Ramsay Pub & Grill,Gaby,4,3
3962,The Oyster Bar,Jocelyn,3,31
3963,Bachi Burger,Annemarie,4,2
3964,7th & Carson,Zack,4,0
3965,7th & Carson,Alex,3,7
3966,808 Sushi,Nat,5,0
3967,Sapporo Revolving Sushi,Steff,5,15
3968,Bacon Bar,Corrina,4,9
3969,Searsucker,Matt,5,0
3970,Maggiano's Little Italy,Johnny,5,0
3971,Steiner's A Nevada Style Pub,James,3,1
3972,Yellowtail by Chef Akira Back,Kevin,4,0
3973,VegeNation,Grace,5,7
3974,Katsuya,Scott,4,0
3975,Jerusalem Mediterranean Chef's Table,Marites,4,7
3976,Winchell's Pub & Grill,April,3,2
3977,808 Sushi,Gregory,5,2
3978,Gordon Ramsay Pub & Grill,Lori,3,0
3979,Cabo Wabo Cantina,Mikaela,3,0
3980,Searsucker,Grecia,5,3
3982,VegeNation,Malu,1,5
3983,Gordon Ramsay Pub & Grill,Seth,3,1
3984,RED Sushi,Ellen,4,0
3985,Vitality Bowls,Allie,2,2
3986,Morton's The Steakhouse,Priya,5,9
3987,Off The Strip at the LINQ,Robert,3,0
3988,Maggiano's Little Italy,Susan,5,23
3989,Bacon Bar,Eric,4,3
3990,7th & Carson,Sim,5,3
3991,Michael Mina Pub 1842,Diron,4,0
3992,Gordon Ramsay Pub & Grill,Chris,3,0
3993,The Oyster Bar,Melanie,5,0
3994,Gorilla Sushi,Liang,4,4
3995,Morton's The Steakhouse,Lauren,4,11
3996,Jaburritos Sushi Burritos,Jason,3,0
3997,Ohjah Japanese Steakhouse,Yen,2,2
3998,Sekushi Japanese Restaurant,Son,4,0
3999,Kame Omakase,Natalie,5,5
4001,The Oyster Bar,Taylor,4,67
4002,Gordon Ramsay Pub & Grill,Mary,4,1
4003,VegeNation,April,5,4
4005,Gordon Ramsay Pub & Grill,Tash,3,1
4006,Gordon Ramsay Pub & Grill,Lance,4,0
4007,Yellowtail by Chef Akira Back,Walt,3,1
4008,Morton's The Steakhouse,Marley,4,1
4009,Cafe Moda,Wil,4,0
4010,Sushi Loca,Courtney,5,0
4011,"Michael T's Steaks, Ribs, & Burgers",Judy,4,4
4012,Anna Marie's Italian Cuisine,Norm,4,30
4013,Cabo Wabo Cantina,Travis,4,2
4014,7th & Carson,Walter,3,2
4015,Sekushi Japanese Restaurant,Mary,4,0
4016,Buffalo Wild Wings,Anabelle,3,4
4017,Cabo Wabo Cantina,Stephannie,3,0
4018,Cabo Wabo Cantina,Harshada,2,0
4019,Sapporo Revolving Sushi,Daniel Dong-Kyu,3,12
4020,Sapporo Revolving Sushi,Joeisha,5,1
4021,Curry Leaf Flavors of India,Alexandra,5,2
4023,Ohjah Japanese Steakhouse,Kyrah,5,0
4024,Sapporo Revolving Sushi,Monique,5,0
4025,7th & Carson,Richard,5,12
4026,Searsucker,Cathy,3,0
4027,Bronze Cafe at The Market,Francesco,5,1
4028,Gorilla Sushi,Prescott,3,0
4029,Sapporo Revolving Sushi,Tommy,5,3
4030,Michael Mina Pub 1842,Ming,3,1
4031,Gordon Ramsay Pub & Grill,Marie,4,2
4032,The Oyster Bar,Krista,5,0
4033,Sapporo Revolving Sushi,Kevin,5,1
4034,Gordon Ramsay Pub & Grill,Sharon,4,15
4035,Sekushi Japanese Restaurant,Kate,4,1
4036,Bachi Burger,Rodney,5,55
4037,Blue Fin Sushi & Roll,Walter,4,1
4038,Searsucker,Betty,4,0
4039,The Oyster Bar,Ken,5,4
4040,Sapporo Revolving Sushi,Stefany,4,52
4041,"Michael T's Steaks, Ribs, & Burgers",Madeline,2,2
4042,"Michael T's Steaks, Ribs, & Burgers",Neil,4,10
4043,VegeNation,Eman,4,1
4044,Sapporo Revolving Sushi,Theresa,3,5
4045,Spago by Wolfgang Puck,Shelene,5,2
4046,Sekushi Japanese Restaurant,Jade,4,1
4047,Gordon Ramsay Pub & Grill,Andrea,3,0
4048,Yellowtail by Chef Akira Back,Jan,4,34
4050,Baja Bar & Grill,Dana,4,0
4051,Casa Don Juan  - Summerlin,Jess,4,1
4052,Gordon Ramsay Pub & Grill,Walter,3,2
4053,Gordon Ramsay Pub & Grill,Lily,5,0
4054,VegeNation,Alex,5,7
4055,Sushi Hiroyoshi Japanese Cuisine,Judy,4,2
4056,Sapporo Revolving Sushi,Myron,5,0
4057,Maggiano's Little Italy,Bacong,5,0
4058,Cabo Wabo Cantina,Carolina,5,0
4059,Buffalo Wild Wings,Paul,4,0
4060,Gordon Ramsay Pub & Grill,Emily,4,1
4061,Winchell's Pub & Grill,Tony,4,1
4062,Maggiano's Little Italy,Kelly,4,3
4063,Fruits and Roots,Kimberly,4,1
4064,VegeNation,Christina,5,7
4065,Sapporo Revolving Sushi,Jennifer,5,5
4066,VegeNation,Katrina,5,0
4067,Winchell's Pub & Grill,Jackson,4,0
4068,Katsuya,Jackson,3,0
4069,Sapporo Revolving Sushi,Jet,4,0
4071,Kame Omakase,Kim,5,1
4072,Village Pub & Poker,Patrick,4,0
4074,Sapporo Revolving Sushi,Richard,3,25
4075,Gordon Ramsay Pub & Grill,Doris,4,2
4076,Sushi Hiroyoshi Japanese Cuisine,Phong,5,3
4077,Gordon Ramsay Pub & Grill,Matthew,4,0
4078,Cabo Wabo Cantina,Rola,5,1
4079,RED Sushi,Chuck,3,0
4080,Gordon Ramsay Pub & Grill,Cosmo,5,4
4081,Sapporo Revolving Sushi,Vicky,4,4
4082,Gorilla Sushi,Vincent,5,10
4083,Gordon Ramsay Pub & Grill,Leah,4,0
4084,Ramen Noodle,Tom,4,0
4085,VegeNation,Ashley,3,8
4086,Hakkasan Restaurant,Chenda,5,2
